Year,League,FranchiseID,name,Division,W,L,DivWin,WCWin,LgWin,WSWin,R,H,2B,3B,HR,BB,SO,SB,CS,HBP,SF,RA,ERA,CG,SHO,SV,HA,HRA,BBA,SOA,E,DP,FP,Playoffs,Win %
2008,NL,CIN,Cincinnati Reds,C,74,88,N,N,N,N,704,1351,269,24,187,560.0,1125.0,85.0,47.0,50.0,41.0,800,4.55,2,6,34,1542,201,557,1227,114,156,0.981,0,0.457
2008,AL,CLE,Cleveland Indians,C,81,81,N,N,N,N,805,1455,339,22,171,560.0,1213.0,77.0,29.0,103.0,49.0,761,4.45,10,13,31,1530,170,444,986,94,182,0.985,0,0.5
2008,NL,COL,Colorado Rockies,W,74,88,N,N,N,N,747,1462,310,28,160,570.0,1209.0,141.0,37.0,57.0,38.0,822,4.77,3,8,36,1547,148,562,1041,96,176,0.985,0,0.457
2008,AL,DET,Detroit Tigers,C,74,88,N,N,N,N,821,1529,293,41,200,572.0,1076.0,63.0,31.0,44.0,44.0,857,4.9,1,2,34,1541,172,644,991,113,172,0.981,0,0.457
2008,NL,FLA,Florida Marlins,E,84,77,N,N,N,N,770,1397,302,28,208,543.0,1371.0,76.0,28.0,69.0,46.0,767,4.43,2,8,36,1421,161,586,1127,117,122,0.98,0,0.522
2008,NL,HOU,Houston Astros,C,86,75,N,N,N,N,712,1432,284,22,167,449.0,1051.0,114.0,52.0,52.0,41.0,743,4.36,4,13,48,1453,197,492,1095,67,142,0.989,0,0.534
2008,AL,KCR,Kansas City Royals,C,75,87,N,N,N,N,691,1507,303,28,120,392.0,1005.0,79.0,38.0,50.0,36.0,781,4.48,2,8,44,1473,159,515,1085,96,159,0.984,0,0.463
2008,AL,ANA,Los Angeles Angels of Anaheim,W,100,62,Y,N,N,N,765,1486,274,25,159,481.0,987.0,129.0,48.0,52.0,50.0,697,3.99,7,10,66,1455,160,457,1106,91,159,0.985,1,0.617
2008,NL,LAD,Los Angeles Dodgers,W,84,78,Y,N,N,N,700,1455,271,29,137,543.0,1032.0,126.0,43.0,43.0,38.0,648,3.68,5,11,35,1381,123,480,1205,101,138,0.984,1,0.519
2008,NL,MIL,Milwaukee Brewers,C,90,72,N,Y,N,N,750,1398,324,35,198,550.0,1203.0,108.0,38.0,69.0,43.0,689,3.85,12,10,45,1415,175,528,1110,101,160,0.984,1,0.556
2008,AL,MIN,Minnesota Twins,C,88,75,N,N,N,N,829,1572,298,49,111,529.0,979.0,102.0,42.0,36.0,72.0,745,4.16,5,10,42,1568,183,406,995,108,168,0.982,0,0.54
2008,AL,NYY,New York Yankees,E,89,73,N,N,N,N,789,1512,289,20,180,535.0,1015.0,118.0,39.0,80.0,39.0,727,4.28,1,11,42,1478,143,489,1141,83,141,0.986,0,0.549
2008,NL,NYM,New York Mets,E,89,73,N,N,N,N,799,1491,274,38,172,619.0,1024.0,138.0,36.0,39.0,49.0,715,4.07,5,12,43,1415,163,590,1181,83,126,0.986,0,0.549
2008,AL,OAK,Oakland Athletics,W,75,86,N,N,N,N,646,1318,270,23,125,574.0,1226.0,88.0,21.0,48.0,35.0,690,4.01,4,7,33,1364,135,576,1061,98,169,0.984,0,0.466
2008,NL,PHI,Philadelphia Phillies,E,92,70,Y,N,Y,Y,799,1407,291,36,214,586.0,1117.0,136.0,25.0,67.0,40.0,680,3.88,4,11,47,1444,160,533,1081,90,142,0.985,1,0.568
2008,NL,PIT,Pittsburgh Pirates,C,67,95,N,N,N,N,735,1454,314,21,153,474.0,1039.0,57.0,19.0,59.0,51.0,884,5.08,3,7,34,1631,176,657,963,107,179,0.983,0,0.414
2008,NL,SDP,San Diego Padres,W,63,99,N,N,N,N,637,1390,264,27,154,518.0,1259.0,36.0,17.0,53.0,46.0,764,4.41,3,6,30,1466,165,561,1100,85,149,0.986,0,0.389
2008,AL,SEA,Seattle Mariners,W,61,101,N,N,N,N,671,1498,285,20,124,417.0,890.0,90.0,32.0,38.0,42.0,811,4.73,4,4,36,1544,161,626,1016,99,160,0.984,0,0.377
2008,NL,SFG,San Francisco Giants,W,72,90,N,N,N,N,640,1452,311,37,94,452.0,1044.0,108.0,46.0,48.0,44.0,759,4.38,4,12,41,1416,147,652,1240,96,129,0.983,0,0.444
2008,NL,STL,St. Louis Cardinals,C,86,76,N,N,N,N,779,1585,283,26,174,577.0,985.0,73.0,32.0,42.0,44.0,725,4.19,2,7,42,1517,163,496,957,85,156,0.986,0,0.531
2008,AL,TBD,Tampa Bay Rays,E,97,65,Y,N,Y,N,774,1443,284,37,180,626.0,1224.0,142.0,50.0,68.0,52.0,671,3.82,7,12,52,1349,166,526,1143,90,153,0.985,1,0.599
2008,AL,TEX,Texas Rangers,W,79,83,N,N,N,N,901,1619,376,35,194,595.0,1207.0,81.0,25.0,63.0,54.0,967,5.37,6,8,36,1647,176,625,963,132,191,0.978,0,0.488
2008,AL,TOR,Toronto Blue Jays,E,86,76,N,N,N,N,714,1453,303,32,126,521.0,938.0,80.0,27.0,59.0,56.0,610,3.49,15,13,44,1330,134,467,1184,84,137,0.986,0,0.531
2008,NL,WSN,Washington Nationals,E,59,102,N,N,N,N,641,1376,269,26,117,534.0,1095.0,81.0,43.0,67.0,36.0,825,4.66,2,8,28,1496,190,588,1063,123,143,0.98,0,0.366
2009,NL,ARI,Arizona Diamondbacks,W,70,92,N,N,N,N,720,1408,307,45,173,571.0,1298.0,102.0,40.0,37.0,41.0,782,4.42,4,12,36,1470,168,525,1158,124,133,0.98,0,0.432
2009,NL,ATL,Atlanta Braves,E,86,76,N,N,N,N,735,1459,300,20,149,602.0,1064.0,58.0,26.0,52.0,47.0,641,3.57,3,10,38,1399,119,530,1232,96,159,0.985,0,0.531
2009,AL,BAL,Baltimore Orioles,E,64,98,N,N,N,N,741,1508,307,19,160,517.0,1013.0,76.0,37.0,39.0,46.0,876,5.15,2,3,31,1633,218,546,933,90,151,0.985,0,0.395
2009,AL,BOS,Boston Red Sox,E,95,67,N,Y,N,N,872,1495,335,25,212,659.0,1120.0,126.0,39.0,70.0,51.0,736,4.35,8,11,41,1494,167,530,1230,82,121,0.986,1,0.586
2009,AL,CHW,Chicago White Sox,C,79,83,N,N,N,N,724,1410,246,20,184,534.0,1022.0,113.0,49.0,62.0,39.0,732,4.14,4,11,36,1438,169,507,1119,113,158,0.981,0,0.488
2009,NL,CHC,Chicago Cubs,C,83,78,N,N,N,N,707,1398,293,29,161,592.0,1185.0,56.0,34.0,59.0,42.0,672,3.84,3,8,40,1329,160,586,1272,105,144,0.983,0,0.516
2009,NL,CIN,Cincinnati Reds,C,78,84,N,N,N,N,673,1349,280,25,158,531.0,1129.0,96.0,40.0,53.0,41.0,723,4.18,6,12,41,1420,188,577,1069,89,161,0.985,0,0.481
2009,AL,CLE,Cleveland Indians,C,65,97,N,N,N,N,773,1468,314,28,161,582.0,1211.0,84.0,31.0,81.0,50.0,865,5.06,5,6,25,1570,183,598,986,97,170,0.984,0,0.401
2009,NL,COL,Colorado Rockies,W,92,70,N,Y,N,N,804,1408,300,50,190,660.0,1277.0,106.0,55.0,47.0,60.0,715,4.22,5,7,45,1427,141,528,1154,87,146,0.986,1,0.568
2009,AL,DET,Detroit Tigers,C,86,77,N,N,N,N,743,1443,245,35,183,540.0,1114.0,72.0,33.0,61.0,39.0,745,4.29,4,9,42,1449,182,594,1102,88,164,0.985,0,0.528
2009,NL,FLA,Florida Marlins,E,87,75,N,N,N,N,772,1493,296,25,159,568.0,1226.0,75.0,35.0,63.0,39.0,766,4.29,5,5,45,1425,160,601,1248,106,129,0.982,0,0.537
2009,NL,HOU,Houston Astros,C,74,88,N,N,N,N,643,1415,270,32,142,448.0,990.0,113.0,44.0,43.0,45.0,770,4.54,5,10,39,1521,176,546,1144,78,161,0.987,0,0.457
2009,AL,KCR,Kansas City Royals,C,65,97,N,N,N,N,686,1432,276,51,144,457.0,1091.0,88.0,29.0,42.0,32.0,842,4.83,10,9,34,1486,166,600,1153,117,159,0.98,0,0.401
2009,AL,ANA,Los Angeles Angels of Anaheim,W,97,65,Y,N,N,N,883,1604,293,33,173,547.0,1054.0,148.0,63.0,41.0,52.0,761,4.45,9,13,51,1513,180,523,1062,85,174,0.986,1,0.599
2009,NL,LAD,Los Angeles Dodgers,W,95,67,Y,N,N,N,780,1511,278,39,145,607.0,1068.0,116.0,48.0,63.0,44.0,611,3.41,1,9,44,1265,127,584,1272,83,134,0.986,1,0.586
2009,NL,MIL,Milwaukee Brewers,C,80,82,N,N,N,N,785,1447,281,37,182,610.0,1231.0,68.0,37.0,71.0,47.0,818,4.83,1,8,44,1498,207,607,1104,98,149,0.984,0,0.494
2009,AL,MIN,Minnesota Twins,C,87,76,Y,N,N,N,817,1539,271,40,172,585.0,1021.0,85.0,32.0,45.0,57.0,765,4.5,4,7,48,1542,185,466,1052,76,135,0.987,1,0.534
2009,AL,NYY,New York Yankees,E,103,59,Y,N,Y,Y,915,1604,325,21,244,663.0,1014.0,111.0,28.0,54.0,39.0,753,4.26,3,8,51,1386,181,574,1260,86,131,0.985,1,0.636
2009,NL,NYM,New York Mets,E,70,92,N,N,N,N,671,1472,295,49,95,526.0,928.0,122.0,44.0,36.0,55.0,757,4.45,3,12,39,1452,158,616,1031,97,134,0.984,0,0.432
2009,AL,OAK,Oakland Athletics,W,75,87,N,N,N,N,759,1464,307,21,135,527.0,1046.0,133.0,48.0,50.0,54.0,761,4.26,2,10,38,1486,156,523,1124,105,155,0.983,0,0.463
2009,NL,PHI,Philadelphia Phillies,E,93,69,Y,N,Y,N,820,1439,312,35,224,589.0,1155.0,119.0,28.0,71.0,45.0,709,4.16,8,9,44,1479,189,489,1153,76,132,0.987,1,0.574
2009,NL,PIT,Pittsburgh Pirates,C,62,99,N,N,N,N,636,1364,289,34,125,499.0,1142.0,90.0,32.0,46.0,36.0,768,4.59,5,7,28,1491,152,563,919,73,171,0.988,0,0.385
2009,NL,SDP,San Diego Padres,W,75,87,N,N,N,N,638,1315,265,31,141,586.0,1182.0,82.0,29.0,57.0,36.0,769,4.37,2,9,45,1422,167,603,1187,94,146,0.984,0,0.463
2009,AL,SEA,Seattle Mariners,W,85,77,N,N,N,N,640,1430,280,19,160,421.0,1093.0,89.0,33.0,49.0,44.0,692,3.87,4,10,49,1359,172,534,1043,105,150,0.982,0,0.525
2009,NL,SFG,San Francisco Giants,W,88,74,N,N,N,N,657,1411,275,43,122,392.0,1158.0,78.0,28.0,50.0,55.0,611,3.55,11,18,41,1268,140,584,1302,88,138,0.985,0,0.543
2009,NL,STL,St. Louis Cardinals,C,91,71,Y,N,N,N,730,1436,294,29,160,528.0,1041.0,75.0,31.0,61.0,43.0,640,3.66,8,11,43,1407,123,460,1049,96,167,0.985,1,0.562
2009,AL,TBD,Tampa Bay Rays,E,84,78,N,N,N,N,803,1434,297,36,199,642.0,1229.0,194.0,61.0,49.0,45.0,754,4.33,3,5,41,1421,183,515,1125,98,135,0.983,0,0.519
2009,AL,TEX,Texas Rangers,W,87,75,N,N,N,N,784,1436,296,27,224,472.0,1253.0,149.0,36.0,37.0,51.0,740,4.38,8,11,45,1432,171,531,1016,106,168,0.982,0,0.537
2009,AL,TOR,Toronto Blue Jays,E,75,87,N,N,N,N,798,1516,339,13,209,548.0,1028.0,73.0,23.0,45.0,49.0,771,4.47,10,10,25,1509,181,551,1181,76,168,0.988,0,0.463
2009,NL,WSN,Washington Nationals,E,59,103,N,N,N,N,710,1416,271,38,156,617.0,1208.0,73.0,40.0,56.0,42.0,874,5.0,6,3,33,1533,173,629,911,143,155,0.977,0,0.364
2010,NL,ARI,Arizona Diamondbacks,W,65,97,N,N,N,N,713,1366,301,34,180,589.0,1529.0,86.0,41.0,39.0,41.0,836,4.81,3,3,35,1503,210,548,1070,102,152,0.983,0,0.401
2010,NL,ATL,Atlanta Braves,E,91,71,N,Y,N,N,738,1411,312,25,139,634.0,1140.0,63.0,29.0,51.0,35.0,629,3.56,2,9,41,1326,126,505,1241,126,166,0.98,1,0.562
2010,AL,BAL,Baltimore Orioles,E,66,96,N,N,N,N,613,1440,264,21,133,424.0,1056.0,76.0,34.0,54.0,45.0,785,4.59,3,7,35,1508,186,520,1007,105,141,0.982,0,0.407
2010,AL,BOS,Boston Red Sox,E,89,73,N,N,N,N,818,1511,358,22,211,587.0,1140.0,68.0,17.0,47.0,46.0,744,4.2,3,9,44,1402,152,580,1207,111,132,0.982,0,0.549
2010,AL,CHW,Chicago White Sox,C,88,74,N,N,N,N,752,1467,263,21,177,467.0,922.0,160.0,74.0,79.0,38.0,704,4.09,6,11,43,1471,136,490,1149,103,158,0.983,0,0.543
2010,NL,CHC,Chicago Cubs,C,75,87,N,N,N,N,685,1414,298,27,149,479.0,1236.0,55.0,31.0,50.0,38.0,767,4.18,1,14,40,1409,154,605,1268,126,137,0.979,0,0.463
2010,NL,CIN,Cincinnati Reds,C,91,71,Y,N,N,N,790,1515,293,30,188,522.0,1218.0,93.0,43.0,68.0,50.0,685,4.01,4,9,43,1404,158,524,1130,72,142,0.988,1,0.562
2010,AL,CLE,Cleveland Indians,C,69,93,N,N,N,N,646,1362,290,20,128,545.0,1184.0,91.0,33.0,64.0,33.0,752,4.3,10,4,34,1477,147,572,967,110,179,0.982,0,0.426
2010,NL,COL,Colorado Rockies,W,83,79,N,N,N,N,770,1452,270,54,173,585.0,1274.0,99.0,42.0,47.0,47.0,717,4.14,6,12,35,1405,139,525,1234,101,182,0.984,0,0.512
2010,AL,DET,Detroit Tigers,C,81,81,N,N,N,N,751,1515,308,32,152,546.0,1147.0,69.0,30.0,41.0,41.0,743,4.3,6,5,32,1445,142,537,1056,109,171,0.982,0,0.5
2010,NL,FLA,Florida Marlins,E,80,82,N,N,N,N,719,1403,294,37,152,514.0,1375.0,92.0,26.0,55.0,43.0,717,4.08,5,17,39,1433,134,549,1168,123,130,0.979,0,0.494
2010,NL,HOU,Houston Astros,C,76,86,N,N,N,N,611,1348,252,25,108,415.0,1025.0,100.0,36.0,33.0,29.0,729,4.09,4,11,45,1446,140,548,1210,103,135,0.983,0,0.469
2010,AL,KCR,Kansas City Royals,C,67,95,N,N,N,N,676,1534,279,31,121,471.0,905.0,115.0,50.0,35.0,53.0,845,4.97,7,3,44,1553,176,551,1035,121,138,0.98,0,0.414
2010,AL,ANA,Los Angeles Angels of Anaheim,W,80,82,N,N,N,N,681,1363,276,19,155,466.0,1070.0,104.0,52.0,52.0,37.0,702,4.04,10,9,39,1422,148,565,1130,113,116,0.981,0,0.494
2010,NL,LAD,Los Angeles Dodgers,W,80,82,N,N,N,N,667,1368,270,29,120,533.0,1184.0,92.0,50.0,46.0,50.0,692,4.01,4,16,41,1323,134,539,1274,98,124,0.984,0,0.494
2010,NL,MIL,Milwaukee Brewers,C,77,85,N,N,N,N,750,1471,293,33,182,546.0,1216.0,81.0,26.0,81.0,35.0,804,4.58,3,7,35,1487,173,582,1258,101,142,0.983,0,0.475
2010,AL,MIN,Minnesota Twins,C,94,68,Y,N,N,N,781,1521,318,41,142,559.0,967.0,68.0,28.0,39.0,53.0,671,3.95,9,13,40,1493,155,383,1048,78,150,0.987,1,0.58
2010,AL,NYY,New York Yankees,E,95,67,N,Y,N,N,859,1485,275,32,201,662.0,1136.0,103.0,30.0,73.0,44.0,693,4.06,3,8,39,1349,179,540,1154,69,161,0.988,1,0.586
2010,NL,NYM,New York Mets,E,79,83,N,N,N,N,656,1361,266,40,128,502.0,1095.0,130.0,44.0,46.0,57.0,652,3.7,8,19,36,1438,135,545,1106,87,159,0.986,0,0.488
2010,AL,OAK,Oakland Athletics,W,81,81,N,N,N,N,663,1396,276,30,109,527.0,1061.0,156.0,38.0,47.0,51.0,626,3.56,7,17,38,1315,153,512,1070,99,147,0.984,0,0.5
2010,NL,PHI,Philadelphia Phillies,E,97,65,Y,N,N,N,772,1451,290,34,166,560.0,1064.0,108.0,21.0,63.0,43.0,640,3.67,14,21,40,1402,168,416,1183,83,158,0.986,1,0.599
2010,NL,PIT,Pittsburgh Pirates,C,57,105,N,N,N,N,587,1303,276,27,126,463.0,1207.0,87.0,36.0,33.0,33.0,866,5.0,1,6,31,1567,167,538,1026,127,120,0.979,0,0.352
2010,NL,SDP,San Diego Padres,W,90,72,N,N,N,N,665,1338,236,24,132,538.0,1183.0,124.0,50.0,50.0,46.0,581,3.39,2,20,49,1305,139,517,1295,72,141,0.988,0,0.556
2010,AL,SEA,Seattle Mariners,W,61,101,N,N,N,N,513,1274,227,16,101,459.0,1184.0,142.0,39.0,39.0,40.0,698,3.93,11,10,38,1402,157,452,973,110,145,0.982,0,0.377
2010,NL,SFG,San Francisco Giants,W,92,70,Y,N,Y,Y,697,1411,284,30,162,487.0,1099.0,55.0,32.0,50.0,41.0,583,3.36,6,17,57,1279,134,578,1331,73,110,0.988,1,0.568
2010,NL,STL,St. Louis Cardinals,C,86,76,N,N,N,N,736,1456,285,18,150,541.0,1027.0,79.0,41.0,50.0,40.0,641,3.57,7,16,32,1412,133,477,1094,99,172,0.984,0,0.531
2010,AL,TBD,Tampa Bay Rays,E,96,66,Y,N,N,N,802,1343,295,37,160,672.0,1292.0,172.0,47.0,57.0,57.0,649,3.78,6,12,51,1347,175,478,1189,85,134,0.986,1,0.593
2010,AL,TEX,Texas Rangers,W,90,72,Y,N,Y,N,787,1556,268,25,162,511.0,986.0,123.0,48.0,45.0,54.0,687,3.93,7,8,46,1355,162,551,1181,105,133,0.982,1,0.556
2010,AL,TOR,Toronto Blue Jays,E,85,77,N,N,N,N,755,1364,319,21,257,471.0,1164.0,58.0,20.0,55.0,34.0,728,4.22,5,11,45,1407,150,539,1184,92,172,0.985,0,0.525
2010,NL,WSN,Washington Nationals,E,69,93,N,N,N,N,655,1355,250,31,149,503.0,1220.0,110.0,41.0,60.0,47.0,742,4.13,2,5,37,1469,151,512,1068,127,148,0.979,0,0.426
2011,NL,ARI,Arizona Diamondbacks,W,94,68,Y,N,N,N,731,1357,293,37,172,531.0,1249.0,133.0,55.0,61.0,33.0,662,3.8,5,12,58,1414,159,442,1058,90,131,0.985,1,0.58
2011,NL,ATL,Atlanta Braves,E,89,73,N,N,N,N,641,1345,244,16,173,504.0,1260.0,77.0,44.0,28.0,30.0,605,3.48,3,16,52,1332,125,521,1332,83,131,0.987,0,0.549
2011,AL,BAL,Baltimore Orioles,E,69,93,N,N,N,N,708,1434,273,13,191,452.0,1120.0,81.0,25.0,52.0,43.0,860,4.89,3,7,32,1568,210,535,1044,110,159,0.982,0,0.426
2011,AL,BOS,Boston Red Sox,E,90,72,N,N,N,N,875,1600,352,35,203,578.0,1108.0,102.0,42.0,50.0,50.0,737,4.2,2,13,36,1366,156,540,1213,92,120,0.985,0,0.556
2011,AL,CHW,Chicago White Sox,C,79,83,N,N,N,N,654,1387,252,16,154,475.0,989.0,81.0,53.0,84.0,46.0,706,4.1,6,14,42,1463,147,439,1220,79,129,0.987,0,0.488
2011,NL,CHC,Chicago Cubs,C,71,91,N,N,N,N,654,1423,285,36,148,425.0,1202.0,69.0,23.0,59.0,35.0,756,4.33,4,5,40,1439,162,580,1224,134,128,0.978,0,0.438
2011,NL,CIN,Cincinnati Reds,C,79,83,N,N,N,N,735,1438,264,19,183,535.0,1250.0,97.0,50.0,63.0,40.0,720,4.16,4,5,39,1414,185,539,1112,91,146,0.985,0,0.488
2011,AL,CLE,Cleveland Indians,C,80,82,N,N,N,N,704,1380,290,26,154,494.0,1269.0,89.0,42.0,65.0,43.0,760,4.23,2,4,38,1482,153,463,1024,110,130,0.982,0,0.494
2011,NL,COL,Colorado Rockies,W,73,89,N,N,N,N,735,1429,274,40,163,555.0,1201.0,118.0,42.0,57.0,44.0,774,4.43,5,7,41,1471,176,522,1118,98,156,0.984,0,0.451
2011,AL,DET,Detroit Tigers,C,95,67,Y,N,N,N,787,1540,297,34,169,521.0,1143.0,49.0,20.0,39.0,58.0,711,4.04,4,14,52,1406,149,492,1115,103,148,0.983,1,0.586
2011,NL,FLA,Florida Marlins,E,72,90,N,N,N,N,625,1358,274,30,149,542.0,1244.0,95.0,41.0,51.0,42.0,702,3.95,7,11,40,1403,149,500,1218,93,126,0.985,0,0.444
2011,NL,HOU,Houston Astros,C,56,106,N,N,N,N,615,1442,309,28,95,401.0,1164.0,118.0,33.0,46.0,37.0,796,4.51,2,6,25,1477,188,560,1191,116,140,0.981,0,0.346
2011,AL,KCR,Kansas City Royals,C,71,91,N,N,N,N,730,1560,325,41,129,442.0,1006.0,153.0,58.0,39.0,57.0,762,4.44,2,6,37,1487,163,557,1080,95,149,0.985,0,0.438
2011,AL,ANA,Los Angeles Angels of Anaheim,W,86,76,N,N,N,N,667,1394,289,34,155,442.0,1086.0,135.0,52.0,51.0,32.0,633,3.57,12,11,39,1388,142,476,1058,93,157,0.985,0,0.531
2011,NL,LAD,Los Angeles Dodgers,W,82,79,N,N,N,N,644,1395,237,28,117,498.0,1087.0,126.0,40.0,45.0,43.0,612,3.54,7,17,40,1287,132,507,1265,85,121,0.986,0,0.509
2011,NL,MIL,Milwaukee Brewers,C,96,66,Y,N,N,N,721,1422,276,31,185,481.0,1083.0,94.0,31.0,56.0,44.0,638,3.63,1,13,47,1348,147,440,1257,111,130,0.982,1,0.593
2011,AL,MIN,Minnesota Twins,C,63,99,N,N,N,N,619,1357,259,25,103,440.0,1048.0,92.0,39.0,37.0,25.0,804,4.58,7,8,32,1564,161,480,940,119,153,0.98,0,0.389
2011,AL,NYY,New York Yankees,E,97,65,Y,N,N,N,867,1452,267,33,222,627.0,1138.0,147.0,46.0,74.0,51.0,657,3.73,5,8,47,1423,152,507,1222,102,141,0.983,1,0.599
2011,NL,NYM,New York Mets,E,77,85,N,N,N,N,718,1477,309,39,108,571.0,1085.0,130.0,35.0,51.0,48.0,742,4.19,6,9,43,1482,147,514,1126,116,126,0.981,0,0.475
2011,AL,OAK,Oakland Athletics,W,74,88,N,N,N,N,645,1330,280,29,114,509.0,1094.0,117.0,43.0,50.0,57.0,679,3.71,6,12,39,1380,136,519,1160,124,145,0.979,0,0.457
2011,NL,PHI,Philadelphia Phillies,E,102,60,Y,N,N,N,713,1409,258,38,153,539.0,1024.0,96.0,24.0,56.0,38.0,529,3.02,18,21,47,1320,120,404,1299,74,135,0.988,1,0.63
2011,NL,PIT,Pittsburgh Pirates,C,72,90,N,N,N,N,610,1325,277,35,107,489.0,1308.0,108.0,52.0,34.0,44.0,712,4.04,5,11,43,1513,152,535,1031,112,154,0.982,0,0.444
2011,NL,SDP,San Diego Padres,W,71,91,N,N,N,N,593,1284,247,42,91,501.0,1320.0,170.0,44.0,48.0,47.0,611,3.42,0,10,44,1324,125,521,1139,94,139,0.985,0,0.438
2011,AL,SEA,Seattle Mariners,W,67,95,N,N,N,N,556,1263,253,22,109,435.0,1280.0,125.0,40.0,37.0,41.0,675,3.9,12,10,39,1369,145,436,1088,108,152,0.982,0,0.414
2011,NL,SFG,San Francisco Giants,W,86,76,N,N,N,N,570,1327,282,24,121,448.0,1122.0,85.0,51.0,52.0,43.0,578,3.2,3,12,52,1260,96,559,1316,104,127,0.983,0,0.531
2011,NL,STL,St. Louis Cardinals,C,90,72,N,Y,Y,Y,762,1513,308,22,162,542.0,978.0,57.0,39.0,44.0,40.0,692,3.74,7,9,47,1461,136,448,1098,116,167,0.982,1,0.556
2011,AL,TBD,Tampa Bay Rays,E,91,71,N,Y,N,N,707,1324,273,37,172,571.0,1193.0,155.0,62.0,73.0,35.0,614,3.58,15,13,32,1263,161,504,1143,73,138,0.988,1,0.562
2011,AL,TEX,Texas Rangers,W,96,66,Y,N,Y,N,855,1599,310,32,210,475.0,930.0,143.0,45.0,39.0,49.0,677,3.79,10,19,38,1327,170,461,1179,114,164,0.981,1,0.593
2011,AL,TOR,Toronto Blue Jays,E,81,81,N,N,N,N,743,1384,285,34,186,525.0,1184.0,131.0,52.0,48.0,47.0,761,4.32,7,10,33,1433,179,540,1169,110,148,0.982,0,0.5
2011,NL,WSN,Washington Nationals,E,80,81,N,N,N,N,624,1319,257,22,154,470.0,1323.0,106.0,38.0,65.0,32.0,643,3.58,3,10,49,1403,129,477,1049,104,145,0.983,0,0.497
2012,NL,ARI,Arizona Diamondbacks,W,81,81,N,N,N,N,734,1416,307,33,165,539.0,1266.0,93.0,51.0,41.0,45.0,688,3.93,4,9,39,1432,155,417,1200,90,146,0.985,0,0.5
2012,NL,ATL,Atlanta Braves,E,94,68,N,Y,N,N,700,1341,263,30,149,567.0,1289.0,101.0,32.0,34.0,46.0,600,3.42,5,16,47,1310,145,464,1232,86,147,0.986,1,0.58
2012,AL,BAL,Baltimore Orioles,E,93,69,N,Y,N,N,712,1375,270,16,214,480.0,1315.0,58.0,29.0,50.0,30.0,705,3.9,1,10,55,1433,184,481,1177,106,151,0.983,1,0.574
2012,AL,BOS,Boston Red Sox,E,69,93,N,N,N,N,734,1459,339,16,165,428.0,1197.0,97.0,31.0,45.0,55.0,806,4.7,6,4,35,1449,190,529,1176,101,159,0.983,0,0.426
2012,AL,CHW,Chicago White Sox,C,85,77,N,N,N,N,748,1409,228,29,211,461.0,1203.0,109.0,43.0,65.0,36.0,676,4.02,6,11,37,1365,186,503,1246,70,154,0.988,0,0.525
2012,NL,CHC,Chicago Cubs,C,61,101,N,N,N,N,613,1297,265,36,137,447.0,1235.0,94.0,45.0,43.0,24.0,759,4.51,1,9,28,1399,175,573,1128,105,148,0.982,0,0.377
2012,NL,CIN,Cincinnati Reds,C,97,65,Y,N,N,N,669,1377,296,30,172,481.0,1266.0,87.0,27.0,47.0,37.0,588,3.34,9,12,56,1356,152,427,1248,89,113,0.985,1,0.599
2012,AL,CLE,Cleveland Indians,C,68,94,N,N,N,N,667,1385,266,24,136,555.0,1087.0,110.0,44.0,59.0,39.0,845,4.78,2,6,43,1503,174,543,1086,96,157,0.984,0,0.42
2012,NL,COL,Colorado Rockies,W,64,98,N,N,N,N,758,1526,306,52,166,450.0,1213.0,100.0,40.0,36.0,39.0,890,5.22,0,7,36,1637,198,566,1144,122,139,0.98,0,0.395
2012,AL,DET,Detroit Tigers,C,88,74,Y,N,Y,N,726,1467,279,39,163,511.0,1103.0,59.0,23.0,57.0,39.0,670,3.75,9,8,40,1409,151,438,1318,99,127,0.983,1,0.543
2012,NL,HOU,Houston Astros,C,55,107,N,N,N,N,583,1276,238,28,146,463.0,1365.0,105.0,46.0,58.0,30.0,794,4.56,3,11,31,1493,173,540,1170,118,132,0.981,0,0.34
2012,AL,KCR,Kansas City Royals,C,72,90,N,N,N,N,676,1492,295,37,131,404.0,1032.0,132.0,38.0,42.0,41.0,746,4.3,2,12,44,1504,163,542,1177,113,171,0.981,0,0.444
2012,AL,ANA,Los Angeles Angels of Anaheim,W,89,73,N,N,N,N,767,1518,273,22,187,449.0,1113.0,134.0,33.0,47.0,41.0,699,4.02,6,16,38,1339,186,483,1157,98,141,0.984,0,0.549
2012,NL,LAD,Los Angeles Dodgers,W,86,76,N,N,N,N,637,1369,269,23,116,481.0,1156.0,104.0,44.0,52.0,38.0,597,3.34,2,10,40,1277,122,539,1276,98,138,0.984,0,0.531
2012,NL,FLA,Miami Marlins,E,69,93,N,N,N,N,609,1327,261,39,137,484.0,1228.0,149.0,41.0,35.0,40.0,724,4.09,5,7,38,1448,133,495,1113,103,154,0.983,0,0.426
2012,NL,MIL,Milwaukee Brewers,C,83,79,N,N,N,N,776,1442,300,39,202,466.0,1240.0,158.0,39.0,90.0,35.0,733,4.22,0,9,44,1458,169,525,1402,99,133,0.983,0,0.512
2012,AL,MIN,Minnesota Twins,C,66,96,N,N,N,N,701,1448,270,30,131,505.0,1069.0,135.0,37.0,53.0,56.0,832,4.77,3,6,35,1536,198,465,943,107,188,0.983,0,0.407
